#{"t_start": 1672664700.160758, "env_id": null}
r,l,t
18.500773,56,2307.014875
12.257132,46,2308.856848
13.379127,52,2310.912848
14.615831,52,2312.975874
13.182623,54,2314.960849
13.261596,50,2316.90789
13.885974,51,2318.822849
14.984237,52,2320.807853
13.902047,57,2322.885852
14.195729,48,2324.714874
15.272813,54,2326.693849
12.173417,45,2328.475848
14.149575,44,2330.235849
14.810729,56,2332.269846
11.2971,55,2334.245848
13.818418,44,2336.014847
9.360016,36,2337.609848
16.165349,51,2339.524848
14.056762,45,2341.516846
16.530451,56,2343.519846
17.011088,51,2345.46985
12.399337,54,2347.525846
17.355941,54,2349.489849
15.964873,51,2351.405853
16.846409,52,2353.35985
13.739904,130,2356.914847
16.074556,48,2358.698851
15.151777,51,2360.591851
14.576355,48,2362.51985
18.191471,52,2364.522846
13.718379,52,2366.573846
14.369978,48,2368.400846
14.114722,47,2370.191846
16.401198,52,2372.128845
12.514814,48,2373.933875
5.527329,36,2375.552875
7.777221,46,2377.672851
11.219141,52,2379.544845
14.225218,50,2381.419847
16.614086,50,2383.402848
12.645534,45,2385.226849
16.115674,52,2387.137846
14.45051,51,2389.065874
11.092594,50,2391.00185
10.113934,34,2392.660853
14.860255,54,2394.64585
13.315381,44,2396.47085
12.426759,51,2398.424875
13.303597,47,2400.320848
12.737428,42,2402.112847
11.636382,44,2403.873848
10.177898,52,2405.847846
15.293002,55,2407.947849
12.861255,47,2409.809846
14.660921,52,2412.547847
16.819995,48,2414.435851
14.623231,51,2416.366849
15.259929,47,2418.184851
11.39157,44,2419.942875
10.928781,48,2421.771846
12.726289,45,2423.586849
10.760423,37,2425.194849
15.49604,52,2427.294848
17.740429,52,2429.22685
11.504129,54,2431.253852
9.528137,55,2433.332848
14.34665,65,2435.581875
9.439738,42,2437.374875
11.775647,58,2439.374848
14.259764,52,2441.316848
13.755766,46,2443.198849
13.054093,50,2445.179852
9.580265,47,2447.072848
10.705484,47,2448.902848
13.047014,44,2450.699851
14.470949,49,2452.562849
15.599104,46,2454.36089
16.324937,45,2458.602847
12.881957,51,2460.673847
11.084581,38,2462.413848
17.460998,68,2464.707846
13.46992,51,2466.705848
16.220984,53,2468.679847
15.533074,46,2470.434846
15.878084,49,2472.276872
12.870682,50,2474.225847
13.399959,63,2476.404874
11.951893,46,2478.196845
16.953363,50,2480.08789
15.856867,50,2481.977848
